A_k,Distance,H_absolute,J_absolute,K_absolute,K_apparent,Teff,[Fe/H],logg
0.391068,3.5616166458374736,-4.057624980171183,-3.400915987909211,-4.1853038620523675,8.964,3667.22737487,0.078753646628,0.915578003914
-9999.99,7.6292628058111,-3.4659750198474617,-2.7241434200377737,-3.6344128766447286,10.778,4005.16330264,0.156528734967,1.46125040589
0.226746,7.065749043961766,-4.8917607634955464,-4.084971447951878,-5.123537042115932,9.349,3724.23208458,-0.121733601019,0.642545747991
-9999.99,3.8834861560668084,-2.015021117829232,-1.3903151584790727,-2.118108806556012,10.828,4337.60439466,-0.426469524629,1.90463017037
0.26163,7.270765199247732,-4.813974553818017,-4.010997161822089,-5.044530599221538,9.525,3804.67155456,-0.087163229383,0.687267766372
-9999.99,8.32461136521044,-4.330856678025446,-3.568005017920532,-4.489819837988295,10.112,4009.73993509,-0.426040572335,0.977815699665
0.37638,2.494601797221946,-4.088379933821458,-3.505771030716646,-4.189386154464222,8.172,3594.85281342,-0.613668612278,0.248725635238
-9999.99,4.8276677298875965,-1.347782211604535,-0.8493770397016938,-1.427686858035711,11.991,4894.45370113,0.0511895005792,2.40937963612
-9999.99,3.195375244885508,-1.9535748929494097,-1.3029809715220904,-2.076609331586123,10.446,4186.75043156,0.0161688347878,1.97143566486
0.404838,6.061401017540687,-4.625658925902753,-3.8276181598063426,-4.8537030877152905,9.464,3781.88789512,0.0308306292225,0.797050271202
0.222156,5.803700528059581,-3.413374345962491,-2.670307847509851,-3.5966809733713188,10.444,3944.03111193,0.304685255881,1.47388677451
-9999.99,10.863679476175898,-4.6504683216926415,-3.8805026854962845,-4.849884718140516,10.33,3851.8766315,-0.40733366529,0.663278050291
0.539784,2.173703893819959,-1.3591208792934482,-0.7430871464498114,-1.4637859166940261,10.762,4476.23654057,0.150307273727,2.41167912067
-9999.99,2.546115358038919,-1.0565282344466802,-0.4503870057296155,-1.1633903827327063,10.866,4495.95186951,0.301884274314,2.53022650692
0.317628,1.5154766984530081,-1.4139413001216856,-0.8066961677696395,-1.5253743158208204,9.695,4469.68890851,0.329710301982,2.37820137845
-9999.99,4.758240425610163,-3.2921201717552653,-2.5859347884100323,-3.4292319120011836,9.958,4182.83354186,-0.0965815276251,1.53204562858
-9999.99,4.9053076490772956,-3.684673630445911,-2.966293327267745,-3.8583312523685076,9.595,4128.87381321,-0.121420209974,1.16012035627
0.272646,3.0417221798792373,-1.7868299811834203,-1.1249114975397685,-1.9152437230500952,10.773,4269.54978729,0.316162802707,2.21465976764
-9999.99,3.3170820631139146,-2.1433115937268545,-1.5414342130804344,-2.2387810795098075,10.365,4346.60550061,-0.820599135905,1.65989512661
-9999.99,4.790660030270267,-4.417050564718957,-3.653674497632016,-4.619976760973667,8.782,3932.96806534,-0.215124348625,0.814491726966
-9999.99,3.0610661120206695,-1.9909615585594416,-1.385561775611107,-2.106363547326275,10.323,4603.72740889,0.0622979188434,2.01225310973
0.172584,3.6812040620469415,-3.359676823948801,-2.6397936204767793,-3.5345334628983243,9.468,4052.11770965,0.217517174898,1.44567112511
0.369036,4.22305758321658,-5.48150343427893,-4.645460900903431,-5.771171016291851,7.726,3523.25029067,-0.086559771873,0.396657142741
-0.00275406,3.299134450134783,-1.7180791299787659,-1.2535220199239392,-1.7900000738798008,10.802,4715.11969122,-1.7840437185,1.80057907735
-9999.99,4.356959596552297,-3.279843390725378,-2.588818267378466,-3.433917663029989,9.762,4212.93075181,-0.126751576613,1.32900691562
-9999.99,4.18334086703025,-2.2720531525122123,-1.6614169834321149,-2.377616266052773,10.73,4517.42817889,-0.141679915462,1.96264731944
-9999.99,6.23766628334495,-3.432762748106928,-2.728475147664818,-3.5781106809140018,10.397,4153.73534192,-0.167490241235,1.39475981593
0.33507,9.584689149726389,-5.288165374660506,-4.469407158019001,-5.53096016210188,9.712,3738.8580382,-0.312953445576,0.470558956039
-9999.99,8.243042782582085,-4.984808551666717,-4.133580931868823,-5.220437769503062,9.36,3658.11492533,-0.0834918687187,0.758421167917
0.485622,3.2070649760161256,-3.20305588453603,-2.587446355171679,-3.3141607947145406,9.702,3764.61918702,0.0872920236269,1.12133206729
-9999.99,4.532517059144944,-2.4922368397999652,-1.8223853844505078,-2.631697236676752,10.65,4225.98696182,0.300242895925,1.90125645939
0.35802,3.004479479259977,-3.2591877754153877,-2.626068727306694,-3.373866210535451,9.373,3843.41372517,0.00508881315187,1.19227108584
0.402084,nan,nan,nan,nan,8.736,3836.37752131,-0.963169739234,0.192455933351
0.549882,4.280364952026495,-3.3746628745007388,-2.760116050946928,-3.483285996811434,10.224,3801.55464151,-0.227757384556,0.949022462407
0.244188,4.618849871298828,-3.6623058591091993,-2.888859108804463,-3.8438572319665525,9.723,3908.494017,0.14793417482,1.38450473412
-9999.99,3.9079431154177797,-1.9277067828948173,-1.330858746670159,-2.037741167198919,10.922,4558.23096334,0.0186888762099,2.0442801253
-9999.99,15.84158110788535,-5.716884520978839,-4.871496037314074,-5.968992626217357,10.03,3621.05760004,-0.464259270101,0.288695333183
0.287334,9.589885494042457,-4.533007339501679,-3.881722715948317,-4.649401108010567,10.547,3886.58656786,-0.791431308759,0.606199887522
-9999.99,2.661964632526714,-1.341292467964314,-0.9199434541400932,-1.4120114052039419,10.714,5266.70256241,-1.3865613442,2.39038712705
0.337824,5.35843591841355,-3.457606267284246,-2.8058193467614605,-3.5760142067386242,10.407,3920.91478803,-0.222055938943,1.14927155848
0.358938,7.990809053376474,-4.094559242504131,-3.386027330690835,-4.236891764923364,10.635,4158.24882116,-0.698816600537,0.978379977145
-9999.99,6.2500638064189875,-3.7606052062251654,-2.982229792127592,-3.9544222552277586,10.025,3854.08820494,0.222225581725,1.33459530603
-0.0339656,4.185848517953187,-2.3032702975671757,-1.8140723112970965,-2.3819175378257786,10.727,4875.72509195,-1.69849755831,1.84243041736
-9999.99,10.76430553208056,-4.4430859759351256,-3.7049957442678636,-4.626930081009254,10.533,3957.53637706,-0.564714207914,0.698298585565
0.369036,3.4506859051837484,-3.2203548542267173,-2.5844908462647065,-3.337563149610763,9.721,4015.16829003,-0.877881490481,0.9013818606
-0.0459,2.5474241526379173,-1.8958713969432806,-1.4193080142489543,-1.9695063106323663,10.061,4769.32354587,-1.75822247653,1.77976398585
-9999.99,nan,nan,nan,nan,10.757,4578.93339664,0.680231248921,1.14956738615
0.196452,6.500991875309894,-4.208063913045281,-3.4467184389613608,-4.399350116376233,9.862,3896.83419587,-0.129883954748,0.980356244098
0.112913,1.7309085140374152,-0.872145589661898,-0.32873305454186363,-0.9552835707498665,10.349,4799.07727614,-0.182249012533,2.58397133993
0.360774,8.005096486707883,-5.23386432859536,-4.3731722540724425,-5.451606854538474,9.426,3707.615158,-0.304992400554,0.634721134148
-9999.99,5.63494271910179,-2.9238364575560873,-2.215829933589732,-3.060447528348558,10.694,4176.30169824,0.00896797750617,1.71882912243
0.363528,3.383983584267238,-2.863879093345312,-2.2376348349516118,-2.978669238029599,10.032,3850.05937509,0.214887246121,1.3776449651
0.525097,5.4952744114400645,-4.788791323631625,-3.951248521304668,-5.021043920920912,9.204,3674.94068498,0.0260176890266,0.843451190588
-0.0688505,1.418115387239814,-1.2033462553534016,-0.7748372968226819,-1.276557846769635,9.482,5209.54780416,-1.40326518685,2.45453439522
0.265302,nan,nan,nan,nan,10.351,4944.57969104,0.38246978063,2.82632972677
-9999.99,11.08065354469898,-5.649812585277282,-4.78314639317909,-5.834826880701228,9.388,3778.7668681,-0.687184608115,0.456890268291
0.19278,3.1214243975527634,-2.22151648062116,-1.6260446237183632,-2.314544102834582,10.35,4368.88759675,-0.996739004479,1.5670836421
-9999.99,nan,nan,nan,nan,10.947,4807.05048385,0.368719477292,2.81035506146
0.663714,6.121187301730602,-6.110083666578875,-5.212255663618242,-6.391892343226634,8.206,3522.79049074,-0.303282453929,0.191612551463
0.17901,5.368641627006034,-3.118526037524435,-2.480936627825833,-3.233332072332182,10.595,3955.19004313,-0.255594240601,1.21623054168
0.232254,4.136117524976959,-2.675453501701347,-1.9913185519704386,-2.808218352223232,10.507,4133.4154296,-0.0379689655029,1.70726067471
0.0605882,3.18083103753283,-1.498729927390618,-0.925094334432802,-1.6032912022233494,10.97,4681.3757807,0.240083802209,2.34158677398
-9999.99,3.2587085216687854,-4.19860776856854,-3.6207826920619173,-4.299227581564691,8.266,3488.07095292,-0.241371292255,0.367198151363
0.548045,7.046652927013829,-5.706137031152857,-4.860905653073693,-5.961959407298536,8.826,3597.76037139,-0.429841269175,0.285484480605
0.300187,8.762893886883528,-4.627255302988877,-3.839018332262143,-4.819424763464367,10.194,3858.57364938,-0.300960979928,0.813436885991
0.56916,4.674621932883242,-5.8521157570909965,-4.966199413346944,-6.14989246202977,7.768,3439.93130242,-0.171408763971,0.302407169286
0.370872,7.092140669816027,-5.563415938012104,-4.724129849254504,-5.845758705371274,8.779,3553.27578378,-0.18463575905,0.355766132268
0.402083,2.3357783416435587,-4.3783575644407895,-3.587254862183711,-4.574241135762264,7.67,3843.83004394,-0.0589173312453,0.9889336529
0.519588,nan,nan,nan,nan,7.172,3430.08747406,-0.742298615635,0.129091707344
0.1836,7.492378701920792,-3.795949136470098,-3.0823926655926357,-3.931698603258325,10.625,3989.83304852,-0.382607854766,1.14088013341
0.275399,4.234410936009329,-4.050465184125613,-3.2862182331992056,-4.255364013080582,9.154,3845.55594304,0.155078437281,1.09847420385
0.10557,3.4264653492342756,-1.9830125506707135,-1.5052271818354193,-2.0568017214610115,10.723,4745.65339988,-1.79900661654,1.71284939562
0.44982,2.928267147301286,-3.410455926113664,-2.824458229671301,-3.5128734755013316,9.27,3648.42998743,-0.139356144802,0.750114898121
0.516834,2.5831974224259087,-4.111786772448479,-3.531861633063633,-4.212621993301251,8.365,3514.46170372,-0.379134181812,0.304107906204
0.416773,7.030468811180351,-4.588481046514843,-3.7627519593547816,-4.810694429736497,9.841,3708.80192584,0.100209204118,0.937691751344
0.442476,3.789881039204436,-4.612087226535643,-3.7879447418863887,-4.839603890436787,8.496,3693.35294718,0.126704443131,0.92280380921
0.481951,2.5234877542281473,-2.871151109826153,-2.2804923562102433,-2.9749570078330763,9.517,3676.43438104,0.0801379062704,1.02043705769
0.333234,4.059561006010755,-3.5592532765608738,-2.7935048856848606,-3.7476293612662985,9.628,3891.20535372,0.248179500043,1.42600160835
0.558144,8.79668829421774,-4.790675563896322,-3.961456621508061,-4.969740016293832,10.31,3862.04556293,-0.328490806569,0.853154984511
0.182682,1.312371324771499,-0.014379743289466134,0.5393956340854669,-0.10796566255679951,10.665,4935.00248704,0.263560026237,2.98734163792
0.277236,5.501297570223983,-3.9652012009499074,-3.19894693111468,-4.171561684857014,9.808,3841.92779442,0.266228273136,1.1881158656
0.288252,nan,nan,nan,nan,9.306,4317.48906053,0.297010437411,1.92814196517
-0.0174419,1.7814636438988607,-1.2229086591938843,-0.7923052668645773,-1.2958848184892804,9.958,5200.2403689,-1.39905500842,2.44672729568
0.180846,2.5816782549669974,-2.061689594689725,-1.4228211739894367,-2.1813565839215703,10.059,4366.14783601,0.213657037972,2.09998189563
0.125765,4.3916122383123275,-2.7913792256191106,-2.1073559362708663,-2.9418849333990718,10.397,4180.66548322,0.256705172537,1.72432700403
0.279072,7.713827287303072,-4.506900051250267,-3.7226267322927376,-4.701421553897883,10.014,3855.15440278,-0.201557847555,0.886514319158
0.132192,7.78291408708206,-4.30338857891234,-3.567157014051731,-4.472903182237354,10.115,4012.00776291,-0.529848886067,0.855601093215
0.219402,nan,nan,nan,nan,10.699,4623.65764867,0.335881118467,2.44361414499
0.0725226,nan,nan,nan,nan,10.419,4550.85836538,0.392590806261,2.55944656363
0.510408,2.2482292316871644,-3.607611166000009,-3.038377001775614,-3.7056109512585285,8.564,3486.56167472,-0.221957605469,0.410873653752
0.28917,6.354418002897471,-5.175816804366145,-4.342858224193544,-5.403548899780791,8.901,3685.57693603,-0.268263444399,0.568426553906
0.0376376,1.4789297967201605,-0.059936354176484304,0.47525819348660897,-0.14137539486386452,10.746,4791.22117128,-0.10985321796,2.96240075483
0.29835,2.305858409214339,-1.4399075142183024,-0.8308284718410381,-1.5465131800474827,10.566,4484.10210624,0.217023278532,2.37410765137
0.370872,2.354396726135923,-3.8796654102324566,-3.1970626437837213,-4.019270225957918,8.211,3717.14137391,0.173495838843,1.07170993563
0.10098,1.5476916458184902,-1.0363985540480865,-0.5927539255484718,-1.1094021917503973,9.94,5131.15672296,-1.45433747095,2.51003773563
0.570078,1.415934888753862,-3.449694616609053,-2.8818394808566747,-3.5472944147028542,7.778,3439.82047292,-0.18760978879,0.385475047448
-0.245106,2.615984837351475,-1.1790089431326236,-0.7406677651240531,-1.2521761121111685,10.836,5168.7739558,-1.47326995965,2.46516364938
0.0220315,2.084777344564947,-1.2496633694173465,-0.8014593675867313,-1.3233298944138037,10.294,5085.35028139,-1.51150001873,2.40269958182
0.305693,3.5345867630018812,-2.278054446135757,-1.7016904025105422,-2.3733862334672438,10.674,4695.72292198,-0.43959506124,1.94004390367
0.447066,4.290116624758902,-3.5342710326469278,-2.888133223916583,-3.656411492159982,9.953,3764.34000531,0.12895753727,1.13073630238
0.831708,2.098052169207385,-3.1311813817555443,-2.5535360642627842,-3.2317894148005735,9.209,3577.72083775,0.0327297335524,0.787717686984
0.0137696,1.3508130702553447,-1.255709305087111,-0.8070449045948215,-1.3287458707448816,9.338,5012.06237642,-1.55259550425,2.32654441767
0.465425,6.127981069757024,-5.616328940325928,-4.757692772792285,-5.888012075132558,8.514,3530.29544543,-0.219698514658,0.373752791799
0.189108,nan,nan,nan,nan,8.823,4343.18190999,0.314828594503,1.98376921746
0.416772,4.416968954175857,-5.243652099825254,-4.404526885531046,-5.519393733582542,8.123,3541.60821406,0.0222622229347,0.574053282912
0.33966,5.336103603102245,-3.212229378604073,-2.546582735434047,-3.3397812651672925,10.636,4038.45052228,-0.507949238795,1.19078038005
0.39474,4.784207025010361,-5.590327718476755,-4.748509661029811,-5.889789822161671,7.904,3474.2034674,-0.0908590771791,0.346267561622
-0.0679313,1.2878795183962832,-1.14336135687779,-0.6964887862492426,-1.2163761825759667,9.333,5076.05805988,-1.48746068067,2.43059502414
0.34884,7.349396006136696,-4.404590835364025,-3.588693026027024,-4.59009824509419,10.09,3852.52967583,-0.0918568694951,1.03129428207
0.263466,4.656418675774222,-3.1246755121159686,-2.4896871366327087,-3.2387261120791857,10.365,3952.2509878,-0.296726606613,1.18306809544
0.297432,4.999098716124065,-4.5923517642603855,-3.7584055317150105,-4.791890563783617,9.0,3783.84250847,-0.0939853343056,0.948450189548
0.299268,9.420003906682386,-5.399136653118213,-4.592419750954836,-5.611523414521844,9.558,3763.92319673,-0.656891343502,0.37622409858
0.246024,7.4811038733379664,-4.368545361014018,-3.5567824091328615,-4.5618524243011205,10.054,3828.27958445,-0.00694551892174,1.04243674299
0.443394,4.8126687427817,-4.618170219163933,-3.9124996793006517,-4.7653238505299935,9.09,3651.8088881,-0.110718289906,0.740588114589
0.615978,5.065906190651151,-5.858142470335946,-4.990855843493714,-6.139263716791231,8.0,3487.88301323,-0.30603481148,0.245961464432
0.336907,5.887758587832186,-3.5971457803517635,-2.9076601062323424,-3.719656972916112,10.467,4131.23348032,-0.576635010791,1.23763362915
0.3672,2.2543323010624103,-3.872743260203794,-3.2846298691046543,-3.9772896691996986,8.155,3531.15404646,-0.0259986699627,0.616382501131
0.271728,2.157663158086433,-1.530971720934982,-0.9479637663829112,-1.6376462304587267,10.304,4571.8140526,0.241691442591,2.31785842454
0.469098,8.441936296294097,-6.036521538468304,-5.156933707747062,-6.269308353003144,8.832,3646.47296534,-0.650336165611,0.225332627963
0.1377,8.273507339486677,-4.042509753096566,-3.250074751659772,-4.240148282511895,10.486,3827.38700211,0.164761464303,1.20063314374
0.341496,6.979921961159441,-4.495080239645037,-3.872210075144765,-4.605748835159291,9.955,3714.01381175,-0.506395439429,0.527941371133
0.260712,4.525388731809278,-3.6668012177093714,-2.8939369726867743,-3.8559914556381463,9.683,3878.78786421,0.217669963813,1.37809926651
0.22491,0.9623610679518136,-1.6247763546476348,-1.0150235016803197,-1.7386002271260255,8.403,4448.87388948,0.319921638964,2.290592631
0.327726,5.661127517621485,-3.575087035019332,-2.8137269468276362,-3.753240687667651,10.339,3939.73665231,0.169707874015,1.41880443982
0.613223,6.841647283087767,-5.096234311698062,-4.271864516996425,-5.339026403208082,9.45,3639.67648452,-0.129231584509,0.585770015026
0.27081,3.163276380665357,-2.577697393373222,-1.9612443283426564,-2.6884956929868986,10.083,3887.50272214,0.0381092004923,1.38759703445
0.0578339,1.7800465982762994,-1.6813698940976147,-1.2170520494863508,-1.7529907573573138,9.557,4613.60078613,-1.8241016031,1.69529535381
0.432378,5.9673268679822815,-5.765805619404048,-4.877146678877484,-6.043277137664436,8.268,3498.0905617,-0.228457405133,0.370681277771
0.358938,5.601434390769442,-4.344565039604135,-3.552314477195973,-4.554434267377748,9.546,3787.08981344,0.0973917372688,1.01095759268
0.391069,6.896566085497924,-5.404510027557637,-4.534307581727308,-5.647233510688482,8.937,3626.89282023,-0.256358855896,0.549467540347
0.49572,3.7448599359652466,-3.0859731089280933,-2.4787861241721973,-3.1938978949905827,10.169,3776.70193363,-0.00673580202403,1.08893439991
0.777546,2.9388923331390187,-5.971448955678953,-5.070640521273251,-6.264464379529257,6.854,3433.10703674,-0.235739653299,0.266024158416
